sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO_SOURCE_CONCEPT_ID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MZG_10_D_Z86010,Personal history of colonic polyps,0,,45590764,1.0,APPROVED,EQUAL,etl,1676560614383,4285898,Polyp of colon,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z86011,Personal history of benign neoplasm of the brain,0,,45547356,1.0,APPROVED,EQUAL,etl,1676560614383,379769,Benign neoplasm of brain,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z86012,Personal history of benign carcinoid tumor,0,,45590765,1.0,APPROVED,EQUAL,etl,1676560614383,40481907,Carcinoid tumor,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z86018,Personal history of other benign neoplasm,0,,45537688,1.0,APPROVED,EQUAL,etl,1676560614383,435506,Benign neoplastic disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8603,Personal history of neoplasm of uncertain behavior,0,,45609982,1.0,APPROVED,EQUAL,etl,1676560614383,432582,Neoplastic disease of uncertain behavior,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8611,Personal history of tuberculosis,0,,45595552,1.0,APPROVED,EQUAL,etl,1676560614383,434557,Tuberculosis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8612,Personal history of poliomyelitis,0,,45581081,1.0,APPROVED,EQUAL,etl,1676560614383,378679,Acute poliomyelitis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8613,Personal history of malaria,0,,45561660,1.0,APPROVED,EQUAL,etl,1676560614383,438067,Malaria,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8614,Personal history of methicillin resis staph infection,0,,45542472,1.0,APPROVED,EQUAL,etl,1676560614383,4019195,Methicillin resistant Staphylococcus aureus,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8615,Personal history of latent tuberculosis infection,0,,1554070,1.0,APPROVED,EQUAL,etl,1676560614383,4003404,Inactive tuberculosis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8616,Personal history of COVID-19,0,,713860,1.0,APPROVED,EQUAL,etl,1676560614383,37311061,COVID-19,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8619,Personal history of other infectious and parasitic diseases,0,,45609983,1.0,APPROVED,EQUAL,etl,1676560614383,432250,Disorder due to infection,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z862,Prsnl history of dis of the bld/bld-form org/immun mechnsm,0,,35225351,1.0,APPROVED,EQUAL,etl,1676560614383,443723,Disorder of cellular component of blood,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8631,Personal history of diabetic foot ulcer,0,,45571397,1.0,APPROVED,EQUAL,etl,1676560614383,4159742,Diabetic foot ulcer,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8632,Personal history of gestational diabetes,0,,45600362,1.0,APPROVED,EQUAL,etl,1676560614383,4024659,Gestational diabetes mellitus,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8639,"Personal history of endo, nutritional and metabolic disease",0,,45605162,1.0,APPROVED,EQUAL,etl,1676560614383,4274025,Disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8659,Personal history of other mental and behavioral disorders,0,,45547357,1.0,APPROVED,EQUAL,etl,1676560614383,432586,Mental disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8661,Personal history of infections of the central nervous system,0,,45547358,1.0,APPROVED,EQUAL,etl,1676560614383,4028070,Infectious disease of central nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8669,Personal history of dis of the nervous sys and sense organs,0,,45605163,1.0,APPROVED,EQUAL,etl,1676560614383,4147497,Nervous system and sense organ diseases,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z86711,Personal history of pulmonary embolism,0,,45547359,1.0,APPROVED,EQUAL,etl,1676560614383,440417,Pulmonary embolism,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z86718,Personal history of other venous thrombosis and embolism,0,,45542473,1.0,APPROVED,EQUAL,etl,1676560614383,4234997,Disorder of vein,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8672,Personal history of thrombophlebitis,0,,45566467,1.0,APPROVED,EQUAL,etl,1676560614383,320741,Thrombophlebitis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8673,"Prsnl hx of TIA (TIA), and cereb infrc w/o resid deficits",0,,45576200,1.0,APPROVED,EQUAL,etl,1676560614383,373503,Transient cerebral ischemia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8674,Personal history of sudden cardiac arrest,0,,45556867,1.0,APPROVED,EQUAL,etl,1676560614383,321042,Cardiac arrest,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8679,Personal history of other diseases of the circulatory system,0,,45537689,1.0,APPROVED,EQUAL,etl,1676560614383,134057,Disorder of cardiovascular system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8701,Personal history of pneumonia (recurrent),0,,45609984,1.0,APPROVED,EQUAL,etl,1676560614383,255848,Pneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8709,Personal history of other diseases of the respiratory system,0,,45571399,1.0,APPROVED,EQUAL,etl,1676560614383,320136,Disorder of respiratory system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8711,Personal history of peptic ulcer disease,0,,45609985,1.0,APPROVED,EQUAL,etl,1676560614383,4027663,Peptic ulcer,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8719,Personal history of other diseases of the digestive system,0,,45547360,1.0,APPROVED,EQUAL,etl,1676560614383,4201745,Disorder of digestive system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z872,"Personal history of diseases of the skin, subcu",0,,35225352,1.0,APPROVED,EQUAL,etl,1676560614383,200174,Disorder of skin and/or subcutaneous tissue,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87310,Personal history of (healed) osteoporosis fracture,0,,45556868,1.0,APPROVED,EQUAL,etl,1676560614383,40480160,Osteoporotic fracture,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87311,Personal history of (healed) other pathological fracture,0,,45566468,1.0,APPROVED,EQUAL,etl,1676560614383,73571,Pathological fracture,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8739,Personal history of diseases of the ms sys and conn tiss,0,,45561662,1.0,APPROVED,EQUAL,etl,1676560614383,4244662,Disorder of musculoskeletal system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87410,Personal history of cervical dysplasia,0,,45600365,1.0,APPROVED,EQUAL,etl,1676560614383,192367,Dysplasia of cervix,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8742,Personal history of oth diseases of the female genital tract,0,,45552126,1.0,APPROVED,EQUAL,etl,1676560614383,443343,Disorder of female genital system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87430,Personal history of prostatic dysplasia,0,,45585867,1.0,APPROVED,EQUAL,etl,1676560614383,40482030,Dysplasia of prostate,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87438,Personal history of other diseases of male genital organs,0,,45585868,1.0,APPROVED,EQUAL,etl,1676560614383,196738,Disorder of male genital organ,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87440,Personal history of urinary (tract) infections,0,,45542476,1.0,APPROVED,EQUAL,etl,1676560614383,81902,Urinary tract infectious disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87441,Personal history of nephrotic syndrome,0,,45595553,1.0,APPROVED,EQUAL,etl,1676560614383,195314,Nephrotic syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87442,Personal history of urinary calculi,0,,45609986,1.0,APPROVED,EQUAL,etl,1676560614383,4319447,Urolithiasis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87448,Personal history of other diseases of urinary system,0,,45590766,1.0,APPROVED,EQUAL,etl,1676560614383,75865,Disorder of the urinary system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8751,Personal history of pre-term labor,0,,45581083,1.0,APPROVED,EQUAL,etl,1676560614383,4273560,Premature labor,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8759,"Personal history of comp of preg, chldbrth and the puerp",0,,45542477,1.0,APPROVED,EQUAL,etl,1676560614383,435875,"Complication of pregnancy, childbirth and/or puerperium",Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87718,Personal history of (corrected) congenital malform of GU sys,0,,45576201,1.0,APPROVED,EQUAL,etl,1676560614383,4118020,Genitourinary congenital anomalies,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87721,Personal history of (corrected) congenital malform of ear,0,,45576202,1.0,APPROVED,EQUAL,etl,1676560614383,4166587,Congenital malformation of ear,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87728,Prsnl hx of congen malform of nervous sys and sense organs,0,,45609987,1.0,APPROVED,EQUAL,etl,1676560614383,374142,Congenital anomaly of nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87730,Personal history of (corrected) cleft lip and palate,0,,45561663,1.0,APPROVED,EQUAL,etl,1676560614383,134144,Cleft palate with cleft lip,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87738,Personal history of congenital malform of dgstv sys,0,,45547362,1.0,APPROVED,EQUAL,etl,1676560614383,198249,Congenital anomaly of digestive system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8774,Personal history of congenital malform of heart and circ sys,0,,45552127,1.0,APPROVED,EQUAL,etl,1676560614383,4322316,Congenital anomaly of heart valve,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8775,Personal history of congenital malform of resp sys,0,,45552128,1.0,APPROVED,EQUAL,etl,1676560614383,4173657,Congenital malformation of the respiratory system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8776,"Prsnl hx of congen malform of integument, limbs and ms sys",0,,45552129,1.0,APPROVED,EQUAL,etl,1676560614383,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87790,Personal history of congenital malform of face and neck,0,,45561664,1.0,APPROVED,EQUAL,etl,1676560614383,4079975,Congenital malformation,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87798,Personal history of oth (corrected) congenital malformations,0,,45561665,1.0,APPROVED,EQUAL,etl,1676560614383,4079975,Congenital malformation,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z8781,Personal history of (healed) traumatic fracture,0,,45585869,1.0,APPROVED,EQUAL,etl,1676560614383,4144783,Old healed fracture of bone,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87820,Personal history of traumatic brain injury,0,,45552130,1.0,APPROVED,EQUAL,etl,1676560614383,4132546,Traumatic brain injury,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87828,Personal history of oth (healed) physical injury and trauma,0,,45571400,1.0,APPROVED,EQUAL,etl,1676560614383,440921,Traumatic injury,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87890,Personal history of sex reassignment,0,,45600367,1.0,APPROVED,EQUAL,etl,1676560614383,4089389,Intersex surgery,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87891,Personal history of nicotine dependence,0,,45566469,1.0,APPROVED,EQUAL,etl,1676560614383,4209423,Nicotine dependence,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87892,Personal history of anaphylaxis,0,,45590767,1.0,APPROVED,EQUAL,etl,1676560614383,441202,Anaphylaxis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z87898,Personal history of other specified conditions,0,,45566470,1.0,APPROVED,EQUAL,etl,1676560614383,441840,Clinical finding,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9002,Acquired absence of larynx,0,,45595559,1.0,APPROVED,EQUAL,etl,1676560614383,4217829,Laryngectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9009,Acquired absence of other part of head and neck,0,,45576210,1.0,APPROVED,EQUAL,etl,1676560614383,4040721,Procedure on head AND/OR neck,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9010,Acquired absence of unspecified breast and nipple,0,,45547370,1.0,APPROVED,EQUAL,etl,1676560614383,4286804,Excision of breast tissue,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9011,Acquired absence of right breast and nipple,0,,45609992,1.0,APPROVED,EQUAL,etl,1676560614383,4286804,Excision of breast tissue,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9012,Acquired absence of left breast and nipple,0,,45609993,1.0,APPROVED,EQUAL,etl,1676560614383,4286804,Excision of breast tissue,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9013,Acquired absence of bilateral breasts and nipples,0,,45571402,1.0,APPROVED,EQUAL,etl,1676560614383,4286804,Excision of breast tissue,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z90410,Acquired total absence of pancreas,0,,45576212,1.0,APPROVED,EQUAL,etl,1676560614383,4316068,Total pancreatectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z90411,Acquired partial absence of pancreas,0,,45576213,1.0,APPROVED,EQUAL,etl,1676560614383,4141456,Pancreatectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z90710,Acquired absence of both cervix and uterus,0,,45537697,1.0,APPROVED,EQUAL,etl,1676560614383,4127886,Hysterectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z90711,Acquired absence of uterus with remaining cervical stump,0,,45542485,1.0,APPROVED,EQUAL,etl,1676560614383,4127886,Hysterectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z90712,Acquired absence of cervix with remaining uterus,0,,45542486,1.0,APPROVED,EQUAL,etl,1676560614383,4003896,Cervix excision,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z90721,"Acquired absence of ovaries, unilateral",0,,45556878,1.0,APPROVED,EQUAL,etl,1676560614383,4306298,Oophorectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z90722,"Acquired absence of ovaries, bilateral",0,,45585874,1.0,APPROVED,EQUAL,etl,1676560614383,4306298,Oophorectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9079,Acquired absence of other genital organ(s),0,,45595560,1.0,APPROVED,EQUAL,etl,1676560614383,4048375,Excision of pelvis,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z91130,Pt unintent undrdose of meds regimen due to age-rel debility,0,,45590769,1.0,APPROVED,EQUAL,etl,1676560614383,4090207,Senile asthenia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z91410,Personal history of adult physical and sexual abuse,0,,45605172,1.0,APPROVED,EQUAL,etl,1676560614383,441481,Adult victim of abuse,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z91411,Personal history of adult psychological abuse,0,,45590772,1.0,APPROVED,EQUAL,etl,1676560614383,443256,Psychological abuse of adult,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9149,"Oth personal history of psychological trauma, NEC",0,,45566474,1.0,APPROVED,EQUAL,etl,1676560614383,439990,Victim of psychological trauma,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z915,Personal history of self-harm,0,,35225380,1.0,APPROVED,EQUAL,etl,1676560614383,4092411,Self-injurious behavior,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9181,History of falling,0,,45552141,1.0,APPROVED,EQUAL,etl,1676560614383,436583,Fall,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9183,Wandering in diseases classified elsewhere,0,,45585881,1.0,APPROVED,EQUAL,etl,1676560614383,4173722,Wandering,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9189,"Oth personal risk factors, not elsewhere classified",0,,45581088,1.0,APPROVED,EQUAL,etl,1676560614383,4085075,At risk - finding,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9221,Personal history of antineoplastic chemotherapy,0,,45590773,1.0,APPROVED,EQUAL,etl,1676560614383,37396891,Antineoplastic chemotherapy regimen,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9222,Personal history of monoclonal drug therapy,0,,45609996,1.0,APPROVED,EQUAL,etl,1676560614383,4295112,Immunological therapy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9223,Personal history of estrogen therapy,0,,45571403,1.0,APPROVED,EQUAL,etl,1676560614383,4055257,Estrogen hormone therapy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z92241,Personal history of systemic steroid therapy,0,,45595563,1.0,APPROVED,EQUAL,etl,1676560614383,4180039,Administration of steroid,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9225,Personal history of immunosupression therapy,0,,45547377,1.0,APPROVED,EQUAL,etl,1676560614383,4314777,Immunosuppressive therapy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9229,Personal history of other drug therapy,0,,45605175,1.0,APPROVED,EQUAL,etl,1676560614383,4216752,Drug therapy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z923,Personal history of irradiation,0,,35225393,1.0,APPROVED,EQUAL,etl,1676560614383,438630,Exposure to radiation,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9282,S/p admn tPA in diff fac w/n last 24 hr bef adm to crnt fac,0,,45581090,1.0,APPROVED,EQUAL,etl,1676560614383,4216752,Drug therapy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9289,Personal history of other medical treatment,0,,45571404,1.0,APPROVED,EQUAL,etl,1676560614383,4196133,Treatment plan given,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z934,Other artificial openings of gastrointestinal tract status,0,,35225400,1.0,APPROVED,EQUAL,etl,1676560614383,4170610,Gastrointestinal anastomosis procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9350,Unspecified cystostomy status,0,,45590777,1.0,APPROVED,EQUAL,etl,1676560614383,4221381,Incision of bladder,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9351,Cutaneous-vesicostomy status,0,,45590778,1.0,APPROVED,EQUAL,etl,1676560614383,40482720,Construction of cutaneous stoma of urinary bladder,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9352,Appendico-vesicostomy status,0,,45600379,1.0,APPROVED,EQUAL,etl,1676560614383,40484914,Appendicovesicostomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9359,Other cystostomy status,0,,45595564,1.0,APPROVED,EQUAL,etl,1676560614383,4221381,Incision of bladder,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z936,Other artificial openings of urinary tract status,0,,35225401,1.0,APPROVED,EQUAL,etl,1676560614383,40482275,Construction of external stoma of urinary system,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9481,Bone marrow transplant status,0,,45566479,1.0,APPROVED,EQUAL,etl,1676560614383,4028623,Transplantation of bone marrow,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9482,Intestine transplant status,0,,45556880,1.0,APPROVED,EQUAL,etl,1676560614383,40480467,Transplantation of intestine,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9483,Pancreas transplant status,0,,45590781,1.0,APPROVED,EQUAL,etl,1676560614383,4266668,Transplantation of pancreas,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9484,Stem cells transplant status,0,,45600382,1.0,APPROVED,EQUAL,etl,1676560614383,4120445,Hemopoietic stem cell transplant,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95810,Presence of automatic (implantable) cardiac defibrillator,0,,45576217,1.0,APPROVED,EQUAL,etl,1676560614383,4050572,Implantation of automatic cardiac defibrillator,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95810,Presence of automatic (implantable) cardiac defibrillator,0,,45576217,1.0,APPROVED,EQUAL,etl,1676560614383,4012185,Cardiovascular surgical procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95811,Presence of heart assist device,0,,45595565,1.0,APPROVED,EQUAL,etl,1676560614383,4275142,Implantation of heart assist system,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95812,Presence of fully implantable artificial heart,0,,45576218,1.0,APPROVED,EQUAL,etl,1676560614383,4150347,Implantation of artificial heart,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95818,Presence of other cardiac implants and grafts,0,,45576219,1.0,APPROVED,EQUAL,etl,1676560614383,4012185,Cardiovascular surgical procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95818,Presence of other cardiac implants and grafts,0,,45576219,1.0,APPROVED,EQUAL,etl,1676560614383,4040722,Implantation to cardiovascular system,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95820,Peripheral vascular angioplasty status w implants and grafts,0,,45605178,1.0,APPROVED,EQUAL,etl,1676560614383,46271049,Angioplasty of peripheral blood vessel,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95828,Presence of other vascular implants and grafts,0,,45576220,1.0,APPROVED,EQUAL,etl,1676560614383,4040722,Implantation to cardiovascular system,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z95828,Presence of other vascular implants and grafts,0,,45576220,1.0,APPROVED,EQUAL,etl,1676560614383,4012185,Cardiovascular surgical procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z959,"Presence of cardiac and vascular implant and graft, unsp",0,,35225419,1.0,APPROVED,EQUAL,etl,1676560614383,4040722,Implantation to cardiovascular system,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z960,Presence of urogenital implants,0,,35225420,1.0,APPROVED,EQUAL,etl,1676560614383,4042840,Introduction to urinary tract,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z961,Presence of intraocular lens,0,,35225421,1.0,APPROVED,EQUAL,etl,1676560614383,4288992,Implantation of prosthetic intraocular lens,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9620,"Presence of otological and audiological implant, unspecified",0,,45595566,1.0,APPROVED,EQUAL,etl,1676560614383,4042824,Procedure on ear,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9620,"Presence of otological and audiological implant, unspecified",0,,45595566,1.0,APPROVED,EQUAL,etl,1676560614383,37204304,Implantation procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9621,Cochlear implant status,0,,45542497,1.0,APPROVED,EQUAL,etl,1676560614383,4234743,Implantation of cochlear prosthetic device,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9622,Myringotomy tube(s) status,0,,45542498,1.0,APPROVED,EQUAL,etl,1676560614383,4266016,Tympanotomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9629,Presence of other otological and audiological implants,0,,45547378,1.0,APPROVED,EQUAL,etl,1676560614383,4042824,Procedure on ear,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9629,Presence of other otological and audiological implants,0,,45547378,1.0,APPROVED,EQUAL,etl,1676560614383,37204304,Implantation procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z963,Presence of artificial larynx,0,,35225422,1.0,APPROVED,EQUAL,etl,1676560614383,4101099,Construction of artificial larynx,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9641,Presence of insulin pump (external) (internal),0,,45561673,1.0,APPROVED,EQUAL,etl,1676560614383,4167667,Insertion of infusion pump,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z9660,Presence of unspecified orthopedic joint implant,0,,45537703,1.0,APPROVED,EQUAL,etl,1676560614383,4189532,Implantation of joint prosthesis,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z96611,Presence of right artificial shoulder joint,0,,45552145,1.0,APPROVED,EQUAL,etl,1676560614383,4137457,Implantation of joint prosthesis of shoulder joint,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z96612,Presence of left artificial shoulder joint,0,,45610001,1.0,APPROVED,EQUAL,etl,1676560614383,4137457,Implantation of joint prosthesis of shoulder joint,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z96619,Presence of unspecified artificial shoulder joint,0,,45595567,1.0,APPROVED,EQUAL,etl,1676560614383,4137457,Implantation of joint prosthesis of shoulder joint,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z96621,Presence of right artificial elbow joint,0,,45581092,1.0,APPROVED,EQUAL,etl,1676560614383,4103094,Implantation of joint prosthesis of elbow,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z96622,Presence of left artificial elbow joint,0,,45542499,1.0,APPROVED,EQUAL,etl,1676560614383,4103094,Implantation of joint prosthesis of elbow,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_10_D_Z96629,Presence of unspecified artificial elbow joint,0,,45585887,1.0,APPROVED,EQUAL,etl,1676560614383,4103094,Implantation of joint prosthesis of elbow,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
