sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO_SOURCE_CONCEPT_ID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MZG_10_D_G10,Huntington's disease,0,,35207314,1,APPROVED,EQUAL,etl,1639653832291,374341,Huntington's disease,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G118,Other hereditary ataxias,0,,35207320,1,APPROVED,EQUAL,etl,1639653832291,4263879,Other hereditary ataxias,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G1221,Amyotrophic lateral sclerosis,0,,45571788,1,APPROVED,EQUAL,etl,1639653832291,373182,Amyotrophic lateral sclerosis,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G20,Parkinson's disease,0,,35207329,1,APPROVED,EQUAL,etl,1639653832291,381270,Parkinson's disease,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G2111,Neuroleptic induced parkinsonism,0,,45566862,1,APPROVED,EQUAL,etl,1639653832291,4248716,Neuroleptic induced parkinsonism,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G2119,Other drug induced secondary parkinsonism,0,,45581482,1,APPROVED,EQUAL,etl,1639653832291,4171569,Other drug induced secondary parkinsonism,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G214,Vascular parkinsonism,0,,35207333,1,APPROVED,EQUAL,etl,1639653832291,4046093,Vascular parkinsonism,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G219,"Secondary parkinsonism, unspecified",0,,35207335,1,APPROVED,EQUAL,etl,1639653832291,374013,"Secondary parkinsonism, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G231,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],0,,35207337,1,APPROVED,EQUAL,etl,1639653832291,4103534,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G2401,Drug induced subacute dyskinesia,0,,45600773,1,APPROVED,EQUAL,etl,1639653832291,43531604,Drug induced subacute dyskinesia,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G250,Essential tremor,0,,35207348,1,APPROVED,EQUAL,etl,1639653832291,43531003,Essential tremor,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G251,Drug-induced tremor,0,,35207349,1,APPROVED,EQUAL,etl,1639653832291,4151937,Drug-induced tremor,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G252,Other specified forms of tremor,0,,35207350,1,APPROVED,EQUAL,etl,1639653832291,443782,Other specified forms of tremor,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G253,Myoclonus,0,,35207351,1,APPROVED,EQUAL,etl,1639653832291,441553,Myoclonus,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G2581,Restless legs syndrome,0,,45586281,1,APPROVED,EQUAL,etl,1639653832291,73754,Restless legs syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G2589,Other specified extrapyramidal and movement disorders,0,,45533133,1,APPROVED,EQUAL,etl,1639653832291,372604,Other specified extrapyramidal and movement disorders,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G301,Alzheimer's disease with late onset,0,,35207357,1,APPROVED,EQUAL,etl,1639653832291,4220313,Alzheimer's disease with late onset,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G3109,Other frontotemporal dementia,0,,45605533,1,APPROVED,EQUAL,etl,1639653832291,4043378,Other frontotemporal dementia,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G312,Degeneration of nervous system due to alcohol,0,,35207361,1,APPROVED,EQUAL,etl,1639653832291,37016176,Degeneration of nervous system due to alcohol,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G3184,"Mild cognitive impairment, so stated",0,,45595932,1,APPROVED,EQUAL,etl,1639653832291,439795,"Mild cognitive impairment, so stated",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G3189,Other specified degenerative diseases of nervous system,0,,45600775,1,APPROVED,EQUAL,etl,1639653832291,375239,Other specified degenerative diseases of nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G35,Multiple sclerosis,0,,35207365,1,APPROVED,EQUAL,etl,1639653832291,374919,Multiple sclerosis,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40009,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, without status epilepticus",0,,45605537,1,APPROVED,EQUAL,etl,1639653832291,4101747,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, without status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40101,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, with status epilepticus",0,,45538105,1,APPROVED,EQUAL,etl,1639653832291,4101747,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40101,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, with status epilepticus",0,,45538105,1,APPROVED,EQUAL,etl,1639653832291,4332304,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40109,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus",0,,45591171,1,APPROVED,EQUAL,etl,1639653832291,4101747,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40209,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus",0,,45576573,1,APPROVED,EQUAL,etl,1639653832291,4101747,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40309,"Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus",0,,45571798,1,APPROVED,EQUAL,etl,1639653832291,4274575,"Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40401,"Other generalized epilepsy and epileptic syndromes, not intractable, with status epilepticus",0,,45600778,1,APPROVED,EQUAL,etl,1639653832291,46270366,"Other generalized epilepsy and epileptic syndromes, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40409,"Other generalized epilepsy and epileptic syndromes, not intractable, without status epilepticus",0,,45542881,1,APPROVED,EQUAL,etl,1639653832291,4055361,"Other generalized epilepsy and epileptic syndromes, not intractable, without status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40501,"Epileptic seizures related to external causes, not intractable, with status epilepticus",0,,45542882,1,APPROVED,EQUAL,etl,1639653832291,4310999,"Epileptic seizures related to external causes, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40501,"Epileptic seizures related to external causes, not intractable, with status epilepticus",0,,45542882,1,APPROVED,EQUAL,etl,1639653832291,374023,"Epileptic seizures related to external causes, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40801,"Other epilepsy, not intractable, with status epilepticus",0,,45586286,1,APPROVED,EQUAL,etl,1639653832291,4332304,"Other epilepsy, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40801,"Other epilepsy, not intractable, with status epilepticus",0,,45586286,1,APPROVED,EQUAL,etl,1639653832291,4310999,"Other epilepsy, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40802,"Other epilepsy, not intractable, without status epilepticus",0,,45600779,1,APPROVED,EQUAL,etl,1639653832291,380378,"Other epilepsy, not intractable, without status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40901,"Epilepsy, unspecified, not intractable, with status epilepticus",0,,45538107,1,APPROVED,EQUAL,etl,1639653832291,4332304,"Epilepsy, unspecified, not intractable, with status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G40909,"Epilepsy, unspecified, not intractable, without status epilepticus",0,,45571800,1,APPROVED,EQUAL,etl,1639653832291,380378,"Epilepsy, unspecified, not intractable, without status epilepticus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G43909,"Migraine, unspecified, not intractable, without status migrainosus",0,,45600786,1,APPROVED,EQUAL,etl,1639653832291,318736,"Migraine, unspecified, not intractable, without status migrainosus",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G44209,"Tension-type headache, unspecified, not intractable",0,,45547738,1,APPROVED,EQUAL,etl,1639653832291,376382,"Tension-type headache, unspecified, not intractable",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G44309,"Post-traumatic headache, unspecified, not intractable",0,,45566882,1,APPROVED,EQUAL,etl,1639653832291,376104,"Post-traumatic headache, unspecified, not intractable",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G450,Vertebro-basilar artery syndrome,0,,35207393,1,APPROVED,EQUAL,etl,1639653832291,4048785,Vertebro-basilar artery syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G458,Other transient cerebral ischemic attacks and related syndromes,0,,35207398,1,APPROVED,EQUAL,etl,1639653832291,373503,Other transient cerebral ischemic attacks and related syndromes,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G459,"Transient cerebral ischemic attack, unspecified",0,,35207399,1,APPROVED,EQUAL,etl,1639653832291,373503,"Transient cerebral ischemic attack, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4700,"Insomnia, unspecified",0,,45571810,1,APPROVED,EQUAL,etl,1639653832291,436962,"Insomnia, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4709,Other insomnia,0,,45581497,1,APPROVED,EQUAL,etl,1639653832291,436962,Other insomnia,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4710,"Hypersomnia, unspecified",0,,45605556,1,APPROVED,EQUAL,etl,1639653832291,438134,"Hypersomnia, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4730,"Sleep apnea, unspecified",0,,45562095,1,APPROVED,EQUAL,etl,1639653832291,313459,"Sleep apnea, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4731,Primary central sleep apnea,0,,45581498,1,APPROVED,EQUAL,etl,1639653832291,43022069,Primary central sleep apnea,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4733,Obstructive sleep apnea (adult) (pediatric),0,,45552539,1,APPROVED,EQUAL,etl,1639653832291,442588,Obstructive sleep apnea (adult) (pediatric),Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4734,Idiopathic sleep related nonobstructive alveolar hypoventilation,0,,45605558,1,APPROVED,EQUAL,etl,1639653832291,40481299,Idiopathic sleep related nonobstructive alveolar hypoventilation,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4736,Sleep related hypoventilation in conditions classified elsewhere,0,,45581499,1,APPROVED,EQUAL,etl,1639653832291,40483220,Sleep related hypoventilation in conditions classified elsewhere,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G4761,Periodic limb movement disorder,0,,45533149,1,APPROVED,EQUAL,etl,1639653832291,4305841,Periodic limb movement disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G478,Other sleep disorders,0,,35207409,1,APPROVED,EQUAL,etl,1639653832291,435524,Other sleep disorders,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G479,"Sleep disorder, unspecified",0,,35207410,1,APPROVED,EQUAL,etl,1639653832291,435524,"Sleep disorder, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G500,Trigeminal neuralgia,0,,35207411,1,APPROVED,EQUAL,etl,1639653832291,379801,Trigeminal neuralgia,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G510,Bell's palsy,0,,35207415,1,APPROVED,EQUAL,etl,1639653832291,374923,Bell's palsy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G540,Brachial plexus disorders,0,,35207430,1,APPROVED,EQUAL,etl,1639653832291,378741,Brachial plexus disorders,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G541,Lumbosacral plexus disorders,0,,35207431,1,APPROVED,EQUAL,etl,1639653832291,4044404,Lumbosacral plexus disorders,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G546,Phantom limb syndrome with pain,0,,35207436,1,APPROVED,EQUAL,etl,1639653832291,45773181,Phantom limb syndrome with pain,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G5601,"Carpal tunnel syndrome, right upper limb",0,,45576596,1,APPROVED,EQUAL,etl,1639653832291,380094,"Carpal tunnel syndrome, right upper limb",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G5602,"Carpal tunnel syndrome, left upper limb",0,,45538124,1,APPROVED,EQUAL,etl,1639653832291,380094,"Carpal tunnel syndrome, left upper limb",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G5603,"Carpal tunnel syndrome, bilateral upper limbs",0,,37200332,1,APPROVED,EQUAL,etl,1639653832291,380094,"Carpal tunnel syndrome, bilateral upper limbs",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G5621,"Lesion of ulnar nerve, right upper limb",0,,45600797,1,APPROVED,EQUAL,etl,1639653832291,374027,"Lesion of ulnar nerve, right upper limb",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G5622,"Lesion of ulnar nerve, left upper limb",0,,45557244,1,APPROVED,EQUAL,etl,1639653832291,374027,"Lesion of ulnar nerve, left upper limb",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G5732,"Lesion of lateral popliteal nerve, left lower limb",0,,45557248,1,APPROVED,EQUAL,etl,1639653832291,437262,"Lesion of lateral popliteal nerve, left lower limb",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G588,Other specified mononeuropathies,0,,35207443,1,APPROVED,EQUAL,etl,1639653832291,4134455,Other specified mononeuropathies,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G608,Other hereditary and idiopathic neuropathies,0,,35207450,1,APPROVED,EQUAL,etl,1639653832291,375806,Other hereditary and idiopathic neuropathies,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G610,Guillain-Barre syndrome,0,,35207452,1,APPROVED,EQUAL,etl,1639653832291,4164770,Guillain-Barre syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G6181,Chronic inflammatory demyelinating polyneuritis,0,,45533161,1,APPROVED,EQUAL,etl,1639653832291,381009,Chronic inflammatory demyelinating polyneuritis,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G620,Drug-induced polyneuropathy,0,,35207455,1,APPROVED,EQUAL,etl,1639653832291,381551,Drug-induced polyneuropathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G621,Alcoholic polyneuropathy,0,,35207456,1,APPROVED,EQUAL,etl,1639653832291,378421,Alcoholic polyneuropathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G6281,Critical illness polyneuropathy,0,,45581511,1,APPROVED,EQUAL,etl,1639653832291,374032,Critical illness polyneuropathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G6289,Other specified polyneuropathies,0,,45552543,1,APPROVED,EQUAL,etl,1639653832291,4174262,Other specified polyneuropathies,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G629,"Polyneuropathy, unspecified",0,,35207458,1,APPROVED,EQUAL,etl,1639653832291,4174262,"Polyneuropathy, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G63,Polyneuropathy in diseases classified elsewhere,0,,35207459,1,APPROVED,EQUAL,etl,1639653832291,376686,Polyneuropathy in diseases classified elsewhere,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G652,Sequelae of toxic polyneuropathy,0,,45538134,1,APPROVED,EQUAL,etl,1639653832291,4180770,Sequelae of toxic polyneuropathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G7000,Myasthenia gravis without (acute) exacerbation,0,,45557252,1,APPROVED,EQUAL,etl,1639653832291,43531561,Myasthenia gravis without (acute) exacerbation,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G710,Muscular dystrophy,0,,35207465,1,APPROVED,EQUAL,etl,1639653832291,4247802,Muscular dystrophy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G7109,Other specified muscular dystrophies,0,,1595549,1,APPROVED,EQUAL,etl,1639653832291,4247802,Other specified muscular dystrophies,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G720,Drug-induced myopathy,0,,35207470,1,APPROVED,EQUAL,etl,1639653832291,4347287,Drug-induced myopathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G7281,Critical illness myopathy,0,,45571823,1,APPROVED,EQUAL,etl,1639653832291,40483286,Critical illness myopathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G731,Lambert-Eaton syndrome in neoplastic disease,0,,35207476,1,APPROVED,EQUAL,etl,1639653832291,43531175,Lambert-Eaton syndrome in neoplastic disease,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G800,Spastic quadriplegic cerebral palsy,0,,35207479,1,APPROVED,EQUAL,etl,1639653832291,444022,Spastic quadriplegic cerebral palsy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8101,Flaccid hemiplegia affecting right dominant side,0,,45600806,1,APPROVED,EQUAL,etl,1639653832291,40481757,Flaccid hemiplegia affecting right dominant side,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8111,Spastic hemiplegia affecting right dominant side,0,,45586315,1,APPROVED,EQUAL,etl,1639653832291,40480944,Spastic hemiplegia affecting right dominant side,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8191,"Hemiplegia, unspecified affecting right dominant side",0,,45538140,1,APPROVED,EQUAL,etl,1639653832291,40482237,"Hemiplegia, unspecified affecting right dominant side",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8194,"Hemiplegia, unspecified affecting left nondominant side",0,,45571830,1,APPROVED,EQUAL,etl,1639653832291,40480429,"Hemiplegia, unspecified affecting left nondominant side",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8220,"Paraplegia, unspecified",0,,45581515,1,APPROVED,EQUAL,etl,1639653832291,192606,"Paraplegia, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8221,"Paraplegia, complete",0,,45566903,1,APPROVED,EQUAL,etl,1639653832291,43530718,"Paraplegia, complete",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8222,"Paraplegia, incomplete",0,,45586316,1,APPROVED,EQUAL,etl,1639653832291,43530719,"Paraplegia, incomplete",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8250,"Quadriplegia, unspecified",0,,45542907,1,APPROVED,EQUAL,etl,1639653832291,374914,"Quadriplegia, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8311,Monoplegia of lower limb affecting right dominant side,0,,45533169,1,APPROVED,EQUAL,etl,1639653832291,4144328,Monoplegia of lower limb affecting right dominant side,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8314,Monoplegia of lower limb affecting left nondominant side,0,,45542909,1,APPROVED,EQUAL,etl,1639653832291,4141654,Monoplegia of lower limb affecting left nondominant side,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8321,Monoplegia of upper limb affecting right dominant side,0,,45591198,1,APPROVED,EQUAL,etl,1639653832291,40481345,Monoplegia of upper limb affecting right dominant side,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8324,Monoplegia of upper limb affecting left nondominant side,0,,45562108,1,APPROVED,EQUAL,etl,1639653832291,380393,Monoplegia of upper limb affecting left nondominant side,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8331,"Monoplegia, unspecified affecting right dominant side",0,,45566905,1,APPROVED,EQUAL,etl,1639653832291,381548,"Monoplegia, unspecified affecting right dominant side",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G834,Cauda equina syndrome,0,,35207487,1,APPROVED,EQUAL,etl,1639653832291,4102342,Cauda equina syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8384,Todd's paralysis (postepileptic),0,,45591200,1,APPROVED,EQUAL,etl,1639653832291,4282301,Todd's paralysis (postepileptic),Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8918,Other acute postprocedural pain,0,,45538143,1,APPROVED,EQUAL,etl,1639653832291,4150125,Other acute postprocedural pain,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G8929,Other chronic pain,0,,45542912,1,APPROVED,EQUAL,etl,1639653832291,436096,Other chronic pain,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G893,Neoplasm related pain (acute) (chronic),0,,45591201,1,APPROVED,EQUAL,etl,1639653832291,44784631,Neoplasm related pain (acute) (chronic),Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G902,Horner's syndrome,0,,35207490,1,APPROVED,EQUAL,etl,1639653832291,4045633,Horner's syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G903,Multi-system degeneration of the autonomic nervous system,0,,35207491,1,APPROVED,EQUAL,etl,1639653832291,4044053,Multi-system degeneration of the autonomic nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G910,Communicating hydrocephalus,0,,35207495,1,APPROVED,EQUAL,etl,1639653832291,440700,Communicating hydrocephalus,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G911,Obstructive hydrocephalus,0,,35207496,1,APPROVED,EQUAL,etl,1639653832291,440385,Obstructive hydrocephalus,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G913,"Post-traumatic hydrocephalus, unspecified",0,,35207498,1,APPROVED,EQUAL,etl,1639653832291,4046903,"Post-traumatic hydrocephalus, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G914,Hydrocephalus in diseases classified elsewhere,0,,45586320,1,APPROVED,EQUAL,etl,1639653832291,375239,Hydrocephalus in diseases classified elsewhere,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G92,Toxic encephalopathy,0,,35207501,1,APPROVED,EQUAL,etl,1639653832291,373764,Toxic encephalopathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G930,Cerebral cysts,0,,35207502,1,APPROVED,EQUAL,etl,1639653832291,380702,Cerebral cysts,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G931,"Anoxic brain damage, not elsewhere classified",0,,35207503,1,APPROVED,EQUAL,etl,1639653832291,377845,"Anoxic brain damage, not elsewhere classified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G932,Benign intracranial hypertension,0,,35207504,1,APPROVED,EQUAL,etl,1639653832291,312902,Benign intracranial hypertension,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9340,"Encephalopathy, unspecified",0,,45571836,1,APPROVED,EQUAL,etl,1639653832291,372887,"Encephalopathy, unspecified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9349,Other encephalopathy,0,,45566910,1,APPROVED,EQUAL,etl,1639653832291,372887,Other encephalopathy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G935,Compression of brain,0,,35207506,1,APPROVED,EQUAL,etl,1639653832291,377550,Compression of brain,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G936,Cerebral edema,0,,35207507,1,APPROVED,EQUAL,etl,1639653832291,376690,Cerebral edema,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9389,Other specified disorders of brain,0,,45591204,1,APPROVED,EQUAL,etl,1639653832291,372887,Other specified disorders of brain,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9529,Other cord compression,0,,45547766,1,APPROVED,EQUAL,etl,1639653832291,4322945,Other cord compression,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9589,Other specified diseases of spinal cord,0,,45586325,1,APPROVED,EQUAL,etl,1639653832291,135526,Other specified diseases of spinal cord,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G960,Cerebrospinal fluid leak,0,,35207514,1,APPROVED,EQUAL,etl,1639653832291,4046448,Cerebrospinal fluid leak,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9619,"Other disorders of meninges, not elsewhere classified",0,,45571840,1,APPROVED,EQUAL,etl,1639653832291,436101,"Other disorders of meninges, not elsewhere classified",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9741,Accidental puncture or laceration of dura during a procedure,0,,45591208,1,APPROVED,EQUAL,etl,1639653832291,376106,Accidental puncture or laceration of dura during a procedure,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_G9741,Accidental puncture or laceration of dura during a procedure,0,,45591208,1,APPROVED,EQUAL,etl,1639653832291,4055231,Accidental puncture or laceration of dura during a procedure,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
